,Picturesource,Painting,Year,Portrait,RMS_contrast,AVG_entropy
46,paintings-thmbnls150-fk.jpg,"('decorative figure on an ornamental ground', 1934)",1934,1.0,0.21072864413786896,5.015897130275137
47,paintings-thmbnls150-fo.jpg,"('a pink nude seated', 1935)",1935,1.0,0.1692635553317934,4.915486602418698
48,paintings-thmbnls150-fj.jpg,"('an nude dtanding before an open door', 1936)",1936,1.0,0.23370384274020242,5.30120526877612
49,paintings-thmbnls150-fm.jpg,"('a nude with her heel on her knee', 1936)",1936,1.0,0.20184507041587957,5.1252770496565265
50,paintings-thmbnls150-fp.jpg,"('woman on a sofa, yellow and blue', 1936)",1936,1.0,0.21866641481478596,5.1156138466669105
51,paintings-thmbnls150-zp.jpg,"('nude on a blue background', 1936)",1936,1.0,0.23907285811606194,4.759942006585013
52,paintings-thmbnls150-bz.jpg,"('woman in blue / the large blue robe and mimosas', 1936)",1936,1.0,0.232393160914447,4.985255516746232
53,paintings-thmbnls150-fr.jpg,"('helen with a precious stone', 1937)",1937,1.0,0.18162160322341037,5.427857667556121
54,paintings-thmbnls150-fs.jpg,"('woman in yellow and blue with a guitar', 1939)",1939,1.0,0.15106708018989132,4.765329142563487
55,paintings-thmbnls150-dc.jpg,"('young girl with a yellow sofa', 1940)",1940,1.0,0.21533277030079637,5.034137713526083
56,paintings-thmbnls150-gb.jpg,"('interior with an etruscan vase', 1940)",1940,1.0,0.20990555958584994,5.383190549950609
57,paintings-thmbnls150-gc.jpg,"('two girls', 1941)",1941,1.0,0.21334268709657722,5.096634412993505
58,paintings-thmbnls150-gd.jpg,"('woman with a veil', 1942)",1942,1.0,0.15098690170959567,5.012162072117264
59,paintings-thmbnls150-gn.jpg,"('woman on a dark background', 1942)",1942,1.0,0.22430688078529668,5.131279768580733
60,paintings-thmbnls150-fz.jpg,"('young girl in rose', 1942)",1942,1.0,0.15612479026914106,4.379388379566639
61,paintings-thmbnls150-dh.jpg,"('sunlit interior', 1942)",1942,1.0,0.1869610576452867,5.368946178526821
