Picturesource,Painting,Year,Portrait,RMS_contrast,AVG_entropy,RMS_contrast_log,AVG_entropy_log,erotic_charge
paintings-thmbnls150-ff.jpg,"('odalisque with a tambourine', 1926)",1926,1.0,0.2103068087673533,5.121163003414259,-2.2494325362304988,2.3564714798981323,0.05351947183381678
paintings-orient_84_thmb.jpg,"('odalisque', 1926)",1926,1.0,0.2073562756247692,5.481118947294894,-2.2698163839071723,2.4544704433547637,0.0923270297237957
paintings-orient_197_thmb.jpg,"('odalisque', 1926)",1926,1.0,0.15668732676197947,5.258520046091394,-2.674039598912448,2.394656825641134,-0.13969138663565706
paintings-thmbnls150-fh.jpg,"('a nude lying on her back', 1927)",1927,1.0,0.2277246144606496,5.538949697425748,-2.1346378559333963,2.4696124365687644,0.16748729031768406
paintings-thmbnls150-fi.jpg,"('odalisque with gray pants', 1927)",1927,1.0,0.2263343990458561,5.1513938644844375,-2.143472228084527,2.3649628496351203,0.1107453107752967
paintings-orient_211_thmb.jpg,"('woman with a white dress', 1934)",1934,1.0,0.17010874702625886,4.962816242802003,-2.5554707683072437,2.311159037245103,-0.12215586553107038
paintings-thmbnls150-ey.jpg,"('decorative figure on an ornamental ground', 1934)",1934,1.0,0.2006193909386204,5.500097916910981,-2.317467037995268,2.459457302816286,0.07099513241050892
paintings-thmbnls150-fk.jpg,"('decorative figure on an ornamental ground', 1934)",1934,1.0,0.21072864413786896,5.015897130275137,-2.2465416632812176,2.3265077605873694,0.03998304865307589
paintings-thmbnls150-fo.jpg,"('a pink nude seated', 1935)",1935,1.0,0.1692635553317934,4.9154866024186985,-2.562656719421722,2.2973342414178304,-0.1326612390019457
paintings-thmbnls150-fj.jpg,"('an nude dtanding before an open door', 1936)",1936,1.0,0.2337038427402024,5.30120526877612,-2.09724663865856,2.4063204045065243,0.15453688292398216
paintings-thmbnls150-fm.jpg,"('a nude with her heel on her knee', 1936)",1936,1.0,0.2018450704158796,5.125277049656527,-2.3086797420219187,2.357629992396114,0.0244751251870976
paintings-thmbnls150-fp.jpg,"('woman on a sofa, yellow and blue', 1936)",1936,1.0,0.218666414814786,5.115613846666911,-2.1931964424069363,2.354907366149845,0.08085546187145431
paintings-thmbnls150-zp.jpg,"('nude on a blue background', 1936)",1936,1.0,0.23907285811606194,4.759942006585013,-2.0644777443612106,2.250943996364755,0.09323312600177225
paintings-thmbnls150-bz.jpg,"('woman in blue / the large blue robe and mimosas', 1936)",1936,1.0,0.232393160914447,4.985255516746231,-2.1053604825132233,2.3176674511220567,0.10615348430441673
paintings-thmbnls150-fr.jpg,"('helen with a precious stone', 1937)",1937,1.0,0.1816216032234104,5.427857667556121,-2.46099227876946,2.440382890063469,-0.010304694352995414
paintings-thmbnls150-fs.jpg,"('woman in yellow and blue with a guitar', 1939)",1939,1.0,0.15106708018989132,4.765329142563488,-2.7267387852857765,2.252575864910584,-0.23708146018759635
paintings-thmbnls150-dc.jpg,"('young girl with a yellow sofa', 1940)",1940,1.0,0.2153327703007964,5.034137713526083,-2.215360202912124,2.3317446833053284,0.058192240196602185
paintings-thmbnls150-gb.jpg,"('interior with an etruscan vase', 1940)",1940,1.0,0.20990555958584994,5.383190549950608,-2.252187716343458,2.4284614936470112,0.0881368886517766
paintings-thmbnls150-gc.jpg,"('two girls', 1941)",1941,1.0,0.2133426870965772,5.096634412993505,-2.22875543581457,2.3495448709051674,0.06039471754529879
paintings-thmbnls150-gd.jpg,"('woman with a veil', 1942)",1942,1.0,0.15098690170959567,5.012162072117263,-2.727504695391632,2.3254330660682765,-0.20103581466167775
paintings-thmbnls150-gn.jpg,"('woman on a dark background', 1942)",1942,1.0,0.22430688078529668,5.131279768580733,-2.1564542180094715,2.3593186865585003,0.10143223427451442
paintings-thmbnls150-fz.jpg,"('young girl in rose', 1942)",1942,1.0,0.15612479026914106,4.379388379566638,-2.679228461102958,2.130729398735246,-0.2742495311838562
paintings-thmbnls150-dh.jpg,"('sunlit interior', 1942)",1942,1.0,0.1869610576452867,5.368946178526821,-2.4191902942542525,2.424638942547614,0.002724324146680779
